type,hash,victim,recipient,token,symbol,amount,mantissa,value_wbtc,value_badger,value_digg,value_weth,value_usdt,value_cvx,value_cvxcrv,value_usd_2dec
stolen,0x6661c0cf44452b56c2092e30512c3a7d2addf2fef699c3d7b284fb0cc9bbd066,0x8b34f5931fD52f70661174486d66a973d50A2d83,0x1B1b391D1026A4e3fB7F082ede068B25358a61F2,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,bibbtc/sbtcCRV-f,0.995190186143696000,995190186143696327,1.005613151,0,0,0,0,0,0,56237.51393
stolen,0xf0c73905102282c63946da43d57b4489c5cc1546c77c2a1d497428eb344454c0,0x5456B8CAEb4FA3E9795838832f41de0DD96c7912,0x1B1b391D1026A4e3fB7F082ede068B25358a61F2,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,bibbtc/sbtcCRV-f,0.991755891020704000,991755891020704302,1.002142888,0,0,0,0,0,0,56043.44427
stolen,0x6f05c252e7b040bdbccd2190ba93a2309f686d648bb8b392f7e17d6eb85227fe,0x0fd492cB2440074b9b5f16Dd008A972C55C60A49,0x4fbf7701b3078B5bed6F3e64dF3AE09650eE7DE5,0x1862A18181346EBd9EdAf800804f89190DeF24a5,bSlpBadgerWbtc,0.000159369109301692,159369109301692,0.5404284994,1132.593598,0,0,0,0,0,55848.33251
stolen,0xb6b99a9e39ef9c392b9c2cbcef80d4aaca1b7963435f53257ef64f6da45d52c1,0x4523b791292da89A9194B61bA4CD9d98f2af68E0,0x1B1b391D1026A4e3fB7F082ede068B25358a61F2,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,bibbtc/sbtcCRV-f,0.980763995807816000,980763995807816725,0.9910358706,0,0,0,0,0,0,55422.29982
stolen,0x88285b01c890156cb33fa1c749752533bc6dca7dfb43586be8e3288ce57a718f,0xBfBAC9FDF2b937d88B7E97506B6c169dd0B03b24,0x4fbf7701b3078B5bed6F3e64dF3AE09650eE7DE5,0x1862A18181346EBd9EdAf800804f89190DeF24a5,bSlpBadgerWbtc,0.000156762272824640,156762272824640,0.5315885886,1114.067509,0,0,0,0,0,54934.80873
stolen,0x3fa8d2c0a91c205ecac7b78ea9a6e7b8fc358cfe663e49f04f9ccc3d002b02ae,0xA678abb7fA735b6A42C78214d6B150849c9570c4,0xe06eD65924dB2e7b4c83E07079A424C8a36701E5,0x937B8E917d0F36eDEBBA8E459C5FB16F3b315551,bbveCVX-CVX-f,"2,086.680235476250000000",2086680235476251024667,0,0,0,0,0,2086.680235,0,54044.7609
stolen,0xc36bfc67e6ca7e3de217ecba6679d16f0f1851413eec688ffd693c57a9f77f3a,0xCb0b3fbA44676Ae1Ade8dc211d43ded01f0513fa,0x1B1b391D1026A4e3fB7F082ede068B25358a61F2,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,bibbtc/sbtcCRV-f,0.932371973276121000,932371973276120914,0.9421370219,0,0,0,0,0,0,52687.69986
stolen,0x76ac67744563b52ffbd1b5f3a66b3ccda0f4d222faab5bd97d8b2d15ac666d55,0xd65370c5565F2bEa121F3C22823233F98A4Be793,0x1B1b391D1026A4e3fB7F082ede068B25358a61F2,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,bibbtc/sbtcCRV-f,0.922370672269898000,922370672269898065,0.9320309739,0,0,0,0,0,0,52122.53321
stolen,0x4ab104f2b5602df862e941a8198369d0446535c3fd6874bbdb44fe72f1223b75,0xc42C2c1e6091A5e3f5f1d25709123Cca24D0cFc9,0x691dA2826AC32BBF2a4b5d6f2A07CE07552A9A8E,0x8a8FFec8f4A0C8c9585Da95D9D97e8Cd6de273DE,bSlpIbbtcWbtc,0.000004422974896147,4422974896147,0.8933228726,0,0,0,0,0,0,50252.79301
stolen,0xbf2f1ae80d24ea64a6e815727ad02014b4866d9fc45f353b180e7addb16f1d78,0x6Dce215F5D0209Bee096fb5147C423344D10553b,0x1B1b391D1026A4e3fB7F082ede068B25358a61F2,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,bibbtc/sbtcCRV-f,0.846996854829162000,846996854829162747,0.8558677408,0,0,0,0,0,0,47863.21055
stolen,0x21d16b7f0c6d7ccc230766a2ab10d8b32dc08c5496bae5f49935f642af4a3293,0xb67620E8C9E19592b616942F895153e2dcF9CcB6,0xEcD91D07b1b6B81d24F2a469de8e47E3fe3050fd,0x2B5455aac8d64C14786c3a29858E43b5945819C0,bcvxCRV,"7,814.344901059100000000",7814344901059101175738,0,0,0,0,0,0,9787.463316,46490.4509
stolen,0xb576ab96247e7d36bece2a901db0b502d70de0c373b24c663668f62b52606064,0x26b11a2497381ef5e28BcFCF881185791Ba11A5d,0x4fbf7701b3078B5bed6F3e64dF3AE09650eE7DE5,0x1862A18181346EBd9EdAf800804f89190DeF24a5,bSlpBadgerWbtc,0.000128773473998937,128773473998937,0.4366771931,915.158608,0,0,0,0,0,45126.58586
stolen,0xe867ab6545816cd98f3290a2884fc6496f1fb4c566033731f7e0e31ff63dca3a,0x9322C6CcbCE9fCC9BDC45fe2830704907330454D,0x4fbf7701b3078B5bed6F3e64dF3AE09650eE7DE5,0x1862A18181346EBd9EdAf800804f89190DeF24a5,bSlpBadgerWbtc,0.000118626781242642,118626781242642,0.4022692582,843.0487788,0,0,0,0,0,41570.84113
stolen,0xfdf134bb772de33c4d2f5910a74e2538c2661538fb7ffb64aef098a99a278584,0x7c2bE77574546b4513b4F30b6b1c5EA1C4AC8eFb,0x4fbf7701b3078B5bed6F3e64dF3AE09650eE7DE5,0x1862A18181346EBd9EdAf800804f89190DeF24a5,bSlpBadgerWbtc,0.000117804041984872,117804041984872,0.3994793089,837.2017911,0,0,0,0,0,41282.52543
stolen,0xb293f580bacab9cd1773171c94413c7e673017f33e7051b38dd2a6df8417b023,0xE9B05bC1FA8684EE3e01460aac2e64C678b9dA5d,0x4fbf7701b3078B5bed6F3e64dF3AE09650eE7DE5,0x1862A18181346EBd9EdAf800804f89190DeF24a5,bSlpBadgerWbtc,0.000116730245518366,116730245518366,0.3958380122,829.5706071,0,0,0,0,0,40906.23079
stolen,0xc0bf9a053ee455881d41e1dfedfd01cc150eb7f97e580b489205200b82f4f7a8,0x577BE3eD9A71E1c355f519BBDF5f09Ba2018b1Cc,0x0B88A083dc7b8aC2A84eBA02E4acb2e5f2d3063C,0x88128580ACdD9c04Ce47AFcE196875747bF2A9f6,bSlpDiggWbtc,0.000000000191823870,191823870,0.3644165145,0,0.3385591448,0,0,0,0,38356.97222
stolen,0x061b20b660abb9250f6a29c5c586e2785350a5261b9e0935b5e297e3f434f79e,0x09Ad186D43615aa3131c6064538aF6E0A643Ce12,0x1B1b391D1026A4e3fB7F082ede068B25358a61F2,0x4b92d19c11435614CD49Af1b589001b7c08cD4D5,byvWBTC,0.661209100000000000,66120910,0.6721959818,0,0,0,0,0,0,38266.77285
stolen,0x0af6828442c59b30dc6f04168fd68410790dff33a1b46e81eaff818bbd678781,0xFa5756494fEa34c83808CCb6626f6b7E66D46c4c,0x4fbf7701b3078B5bed6F3e64dF3AE09650eE7DE5,0x6dEf55d2e18486B9dDfaA075bc4e4EE0B28c1545,bcrvRenWBTC,0.648724175999459000,648724175999459420,0.6695031915,0,0,0,0,0,0,38151.8811
stolen,0xa3342c9bfc6a37f9f2455d7b204ce58cca22b27e71b5e0fc1d325b73e14d6af6,0xF87766e79A11C77B3472Dbe3aA45795F579564D4,0x0B88A083dc7b8aC2A84eBA02E4acb2e5f2d3063C,0x88128580ACdD9c04Ce47AFcE196875747bF2A9f6,bSlpDiggWbtc,0.000000000187321620,187321620,0.3558633858,0,0.330612908,0,0,0,0,37456.70533
stolen,0xe4e152f5327cb1341970f73c6e91cc9a1de3eb90e8bb84361fc306f912828126,0x0A573Bc3489D3Dc339643Ce50767C19eEb3fED70,0x0B88A083dc7b8aC2A84eBA02E4acb2e5f2d3063C,0x19D97D8fA813EE2f51aD4B4e04EA08bAf4DFfC28,bBADGER,"1,220.396328996540000000",1220396328996540863310,0,1507.045081,0,0,0,0,0,33652.31663
stolen,0x5e4b56635e819278d6c3cef5be971ab6bab0d15e72cf1415b78370947ab384c0,0x0C1e99991dD2f7D374Bff13f9F52284CE6cfDAE5,0x4fbf7701b3078B5bed6F3e64dF3AE09650eE7DE5,0x1862A18181346EBd9EdAf800804f89190DeF24a5,bSlpBadgerWbtc,0.000087419825225610,87419825225610,0.2964449332,621.2692962,0,0,0,0,0,30634.867
stolen,0x4ca2bd33ca9aeb19a334d6968b85896675b71eb308349b717a91f345b458db5b,0xb54D1e3056f65F0Df6DF4310559b0F41003495d1,0x0B88A083dc7b8aC2A84eBA02E4acb2e5f2d3063C,0x19D97D8fA813EE2f51aD4B4e04EA08bAf4DFfC28,bBADGER,"1,025.362725371970000000",1025362725371975137408,0,1266.201655,0,0,0,0,0,28274.28293
stolen,0x2655dac89c38730b8084e0be376583ff281f70cd6009c207626d58bdd5b73ee9,0x0d86A2fd448aD216692238a28d2753DEf5B1d853,0xEcD91D07b1b6B81d24F2a469de8e47E3fe3050fd,0x1862A18181346EBd9EdAf800804f89190DeF24a5,bSlpBadgerWbtc,0.000075029477714286,75029477714286,0.2544286545,533.2144133,0,0,0,0,0,26292.86966
stolen,0xe01969b2c7dea539497d0413cf3b53f80a6f793f63637e6747991405e20dcaf4,0xBc280beCab2bf6DDC0C126e9179d27BB0eBe52A3,0xa33B95ea28542Ada32117B60E4F5B4cB7D1Fc19B,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,CVX,730.000000000000000000,730000000000000000000,0,0,0,0,0,730,0,18899.7
stolen,0x5b2eb2d7616baca05a925c9e2f0ec8ce3cf4e0041f67868eb9d5c14b19f0534f,0xC634f7BF06A10B28e3854d7B61b10ADbe894a399,0x0B88A083dc7b8aC2A84eBA02E4acb2e5f2d3063C,0x19D97D8fA813EE2f51aD4B4e04EA08bAf4DFfC28,bBADGER,653.415558536898000000,653415558536898061443,0,806.8909092,0,0,0,0,0,18017.87398
stolen,0x48f7f28425b75d4dcc0e8c9d26c9576113d8145ca3c8a44d61e11080e2e4ae03,0x870eF2262E4A5E94f6154B9b215C60637C1DE908,0x0B88A083dc7b8aC2A84eBA02E4acb2e5f2d3063C,0x19D97D8fA813EE2f51aD4B4e04EA08bAf4DFfC28,bBADGER,409.176422683893000000,409176422683893872224,0,505.2844724,0,0,0,0,0,11283.00226
stolen,0x2871e419e95abce0de64d865f866c813a8172a3f9748cee6b4356156ea6f9b8d,0xb15e535dFFdf3fe70290AB89AecC3F18C7078CDc,0x4fbf7701b3078B5bed6F3e64dF3AE09650eE7DE5,0x62B9c7356A2Dc64a1969e19C23e4f579F9810Aa7,cvxCRV,0.000093739465584466,93739465584466,0,0,0,0,0,0,0.00009373946558,0.0004452624615
recoverable,,,,0x6dEf55d2e18486B9dDfaA075bc4e4EE0B28c1545,bcrvRenWBTC,-0.001999999999999990,1999999999999990,-0.002064061172,0,0,0,0,0,0,-117.6212711
recoverable,,0x0d86A2fd448aD216692238a28d2753DEf5B1d853,,0x1862A18181346EBd9EdAf800804f89190DeF24a5,bSlpBadgerWbtc,-0.000075029477714286,75029477714286,-0.2544286545,-533.2144133,0,0,0,0,0,-26292.86966
recoverable,,0x0C1e99991dD2f7D374Bff13f9F52284CE6cfDAE5,,0x1862A18181346EBd9EdAf800804f89190DeF24a5,bSlpBadgerWbtc,-0.000087419825225610,87419825225610,-0.2964449332,-621.2692962,0,0,0,0,0,-30634.867
recoverable,,0xFa5756494fEa34c83808CCb6626f6b7E66D46c4c,,0x6dEf55d2e18486B9dDfaA075bc4e4EE0B28c1545,bcrvRenWBTC,-0.648724175999459000,648724175999459420,-0.6695031915,0,0,0,0,0,0,-38151.8811
recoverable,,0xE9B05bC1FA8684EE3e01460aac2e64C678b9dA5d,,0x1862A18181346EBd9EdAf800804f89190DeF24a5,bSlpBadgerWbtc,-0.000116730245518366,116730245518366,-0.3958380122,-829.5706071,0,0,0,0,0,-40906.23079
recoverable,,0x7c2bE77574546b4513b4F30b6b1c5EA1C4AC8eFb,,0x1862A18181346EBd9EdAf800804f89190DeF24a5,bSlpBadgerWbtc,-0.000117804041984872,117804041984872,-0.3994793089,-837.2017911,0,0,0,0,0,-41282.52543
recoverable,,0x9322C6CcbCE9fCC9BDC45fe2830704907330454D,,0x1862A18181346EBd9EdAf800804f89190DeF24a5,bSlpBadgerWbtc,-0.000118626781242642,118626781242642,-0.4022692582,-843.0487788,0,0,0,0,0,-41570.84113
recoverable,,0x26b11a2497381ef5e28BcFCF881185791Ba11A5d,,0x1862A18181346EBd9EdAf800804f89190DeF24a5,bSlpBadgerWbtc,-0.000128773473998937,128773473998937,-0.4366771931,-915.158608,0,0,0,0,0,-45126.58586
recoverable,,0xb67620E8C9E19592b616942F895153e2dcF9CcB6,,0x2B5455aac8d64C14786c3a29858E43b5945819C0,bcvxCRV,"-7,814.344901059100000000",7814344901059101175738,0,0,0,0,0,0,-9787.463316,-46490.4509
recoverable,,0x6Dce215F5D0209Bee096fb5147C423344D10553b,,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,bibbtc/sbtcCRV-f,-0.846996854829162000,846996854829162747,-0.8558677408,0,0,0,0,0,0,-47863.21055
recoverable,,0xd65370c5565F2bEa121F3C22823233F98A4Be793,,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,bibbtc/sbtcCRV-f,-0.922370672269898000,922370672269898065,-0.9320309739,0,0,0,0,0,0,-52122.53321
recoverable,,0xCb0b3fbA44676Ae1Ade8dc211d43ded01f0513fa,,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,bibbtc/sbtcCRV-f,-0.932371973276120000,932371973276120914,-0.9421370219,0,0,0,0,0,0,-52687.69986
recoverable,,0xA678abb7fA735b6A42C78214d6B150849c9570c4,,0x937B8E917d0F36eDEBBA8E459C5FB16F3b315551,bbveCVX-CVX-f,"-2,086.680235476250000000",2086680235476251024667,0,0,0,0,0,-2086.680235,0,-54044.7609
recoverable,,0xBfBAC9FDF2b937d88B7E97506B6c169dd0B03b24,,0x1862A18181346EBd9EdAf800804f89190DeF24a5,bSlpBadgerWbtc,-0.000156762272824640,156762272824640,-0.5315885886,-1114.067509,0,0,0,0,0,-54934.80873
recoverable,,0x4523b791292da89A9194B61bA4CD9d98f2af68E0,,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,bibbtc/sbtcCRV-f,-0.980763995807816000,980763995807816725,-0.9910358706,0,0,0,0,0,0,-55422.29982
recoverable,,0x0fd492cB2440074b9b5f16Dd008A972C55C60A49,,0x1862A18181346EBd9EdAf800804f89190DeF24a5,bSlpBadgerWbtc,-0.000159369109301692,159369109301692,-0.5404284994,-1132.593598,0,0,0,0,0,-55848.33251
recoverable,,0x5456B8CAEb4FA3E9795838832f41de0DD96c7912,,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,bibbtc/sbtcCRV-f,-0.991755891020704000,991755891020704302,-1.002142888,0,0,0,0,0,0,-56043.44427
recoverable,,0x8b34f5931fD52f70661174486d66a973d50A2d83,,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,bibbtc/sbtcCRV-f,-0.995190186143696000,995190186143696327,-1.005613151,0,0,0,0,0,0,-56237.51393
recoverable,,0x24d734a75166e66000C8d7f12A173e41358e3cc1,,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,bibbtc/sbtcCRV-f,-0.996706797720007000,996706797720007727,-1.007145647,0,0,0,0,0,0,-56323.2166
recoverable,,0xA856E0cA37d3b64a137aD5d3e20C31843Fa9FB36,,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,bibbtc/sbtcCRV-f,-1.002561208691120000,1002561208691122749,-1.013061373,0,0,0,0,0,0,-56654.04535
recoverable,,0xfB62DF8935504b3f1C2b13B10aA9d8eE67e34690,,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,bibbtc/sbtcCRV-f,-1.003967036880300000,1003967036880307418,-1.014481925,0,0,0,0,0,0,-56733.48773
recoverable,,0x602a8f582b2e84A49f91899d6CdD36B825146637,,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,bibbtc/sbtcCRV-f,-1.025952855492390000,1025952855492389999,-1.036698009,0,0,0,0,0,0,-57975.89124
recoverable,,0x720b304e1f7F2ac7d1E60B03289B13a8A764F315,,0x1862A18181346EBd9EdAf800804f89190DeF24a5,bSlpBadgerWbtc,-0.000179089428661152,179089428661152,-0.6073010737,-1272.740629,0,0,0,0,0,-62759.00019
recoverable,,0x7759D0dbeAB2270Bea6F35679344d4D67B10cCE9,,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,bibbtc/sbtcCRV-f,-1.130674710437700000,1130674710437709546,-1.142516651,0,0,0,0,0,0,-63893.65134
recoverable,,0x18D1EB6F4a74aB1d4704ec1688d87047efDb83D5,,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,bibbtc/sbtcCRV-f,-1.148952007032990000,1148952007032999047,-1.160985372,0,0,0,0,0,0,-64926.48882
recoverable,,0xc0DAcf029bc8c4753dBfDf9aF8408D02bcA4e8B3,,0x26B8efa69603537AC8ab55768b6740b67664D518,bfPmBTC/HBTC,-1.147940822038800000,1147940822038804693,-1.159975386,0,0,0,0,0,0,-66407.12891
recoverable,,0x8F5db667276e9d805bF5aDb315374f8fa299699E,,0x2B5455aac8d64C14786c3a29858E43b5945819C0,bcvxCRV,"-12,554.847609414800000000",12554847609414861811193,0,0,0,0,0,0,-15724.94073,-74693.4687
recoverable,,0x785b70b908E1458bDAe818C03D7B8e6688B025E6,,0x1862A18181346EBd9EdAf800804f89190DeF24a5,bSlpBadgerWbtc,-0.000275879940990274,275879940990274,-0.9355224685,-1960.60489,0,0,0,0,0,-96677.67326
recoverable,,0xaAD747958F996B22F360fD1d0e3BA56eFD477C1f,,0x1862A18181346EBd9EdAf800804f89190DeF24a5,bSlpBadgerWbtc,-0.000285933998224524,285933998224524,-0.9696162718,-2032.056383,0,0,0,0,0,-100200.9554
recoverable,,0x6B68b7652a32afF234C17796afcEA800d54e3428,,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,bibbtc/sbtcCRV-f,-2.003810122238030000,2003810122238035032,-2.024796707,0,0,0,0,0,0,-113233.9338
recoverable,,0x630CF545B04b6458faDC98654681456009f19478,,0x6dEf55d2e18486B9dDfaA075bc4e4EE0B28c1545,bcrvRenWBTC,-1.938782864727950000,1938782864727950407,-2.000883216,0,0,0,0,0,0,-114021.0525
recoverable,,0x2Ee8670d2b936985D5fb1EE968810c155D3bB9cA,,0x599D92B453C010b1050d31C364f6ee17E819f193,bimBTC,-19.414395705173300000,19414395705173338786,-19.48232571,0,0,0,0,0,0,-114512.8983
recoverable,,0xDEF090607C0628Eb1c36bE11038e68e0d34d44d5,,0x1862A18181346EBd9EdAf800804f89190DeF24a5,bSlpBadgerWbtc,-0.000331797138485382,331797138485382,-1.125140439,-2357.993444,0,0,0,0,0,-116272.9528
recoverable,,0x905DeFDEC5eB4f6Cd9d9ec4d4C52fc330EF2026B,,0xfd05D3C7fe2924020620A8bE4961bBaA747e6305,bveCVX,"-5,000.001124879400000000",5000001124879399466971,0,0,0,0,0,-5000.001125,0,-129450.0291
recoverable,,0x0716266cC5D3c443e30b0c4E9C72AFA33778E1de,,0x27E98fC7d05f54E544d16F58C194C2D7ba71e3B5,bcrv3crypto,-81.342592237548500000,81342592237548524865,-0.9289564511,0,0,-11.62643272,-52873.27074,0,0,-157833.4725
recoverable,,0xd87EcC6C74F486B044824a222326A96F696fCfA2,,0xfd05D3C7fe2924020620A8bE4961bBaA747e6305,bveCVX,"-6,985.618362681730000000",6985618362681735752343,0,0,0,0,0,-6985.618363,0,-180857.6594
recoverable,,0x2Bf863a129Cd3FafFCFC6E7caA49588d446B2af3,,0x27E98fC7d05f54E544d16F58C194C2D7ba71e3B5,bcrv3crypto,-107.010951737997000000,107010951737997039320,-1.222096705,0,0,-15.29525426,-69557.88926,0,0,-207639.1918
recoverable,,0x0ECE7c1BfC9543B2cbeA8F5577d02E5f59a9f176,,0x26B8efa69603537AC8ab55768b6740b67664D518,bfPmBTC/HBTC,-3.967006087106280000,3967006087106289862,-4.008594632,0,0,0,0,0,0,-229486.9906
recoverable,,0xC255E0a1Be0A4B7B8Bf5EBE8d0Aba162CF75bae2,,0x1862A18181346EBd9EdAf800804f89190DeF24a5,bSlpBadgerWbtc,-0.000718292677040534,718292677040534,-2.435765848,-5104.713774,0,0,0,0,0,-251714.0771
recoverable,,0x26A22514d3Ac0B05E2F4f04dF96EF302ba434cBE,,0x2B5455aac8d64C14786c3a29858E43b5945819C0,bcvxCRV,"-42,537.289425938100000000",42537289425938194048052,0,0,0,0,0,0,-53277.93501,-253070.1921
recoverable,,0x7Ed7888f3bF70ED07f94Fd7381D39476928331F7,,0xfd05D3C7fe2924020620A8bE4961bBaA747e6305,bveCVX,"-10,171.240584610900000000",10171240584610973064056,0,0,0,0,0,-10171.24058,0,-263333.4187
recoverable,,0xB5cC3308C8E0F12fCCCa72e0fA3C8C20518c11e7,,0xfd05D3C7fe2924020620A8bE4961bBaA747e6305,bveCVX,"-10,868.760170822800000000",10868760170822880349784,0,0,0,0,0,-10868.76017,0,-281392.2008
recoverable,,0xF2B8C142Edcf2f3Cc22665cCE863a7C9A3E9F156,,0x599D92B453C010b1050d31C364f6ee17E819f193,bimBTC,-49.749983579281600000,49749983579281601374,-49.92405628,0,0,0,0,0,0,-293442.809
recoverable,,0x604eB5D4126E3318EC27721Bd5059307684F5C89,,0x27E98fC7d05f54E544d16F58C194C2D7ba71e3B5,bcrv3crypto,-168.645701159400000000,168645701159400465582,-1.925983765,0,0,-24.10481205,-109620.9202,0,0,-327232.461
recoverable,,0xD50f649a2c9fD7AE88C223DA80e985D71DE45593,,0xfd05D3C7fe2924020620A8bE4961bBaA747e6305,bveCVX,"-18,042.519867472100000000",18042519867472171485451,0,0,0,0,0,-18042.51987,0,-467120.8394
recoverable,,0xC610D02270c39a0581fE0137F5E93Ae5053D3c66,,0x88128580ACdD9c04Ce47AFcE196875747bF2A9f6,bSlpDiggWbtc,-0.000000002506356308,2506356308,-4.761438865,0,-4.423588411,0,0,0,0,-501169.3241
recoverable,,0x0443180451b462bDC5E09Fc910712f10E90d8a62,,0x937B8E917d0F36eDEBBA8E459C5FB16F3b315551,bbveCVX-CVX-f,"-20,247.466265437400000000",20247466265437467240784,0,0,0,0,0,-20247.46627,0,-524406.8807
recoverable,,0xFaC01bF00180ff294915E840b4309B823b759F83,,0x2B5455aac8d64C14786c3a29858E43b5945819C0,bcvxCRV,"-93,582.000000000000000000",93582000000000000000000,0,0,0,0,0,0,-117211.411,-556754.2041
recoverable,,0xff4944F8809ec48d8aCc655ff83770cBd4C3A02a,,0xd04c48A53c111300aD41190D63681ed3dAd998eC,bcrvRenWSBTC,-10.754238865403400000,10754238865403457105,-11.01936483,0,0,0,0,0,0,-628528.4881
recoverable,,0x1D8D739912AAE17819618e6e33580284C16785A9,,0xfd05D3C7fe2924020620A8bE4961bBaA747e6305,bveCVX,"-25,130.919014305900000000",25130919014305942817371,0,0,0,0,0,-25130.91901,0,-650639.4933
recoverable,,0xee1F07F88934C2811E3DcAbdf438d975C3d62cd3,,0xd04c48A53c111300aD41190D63681ed3dAd998eC,bcrvRenWSBTC,-20.667204525632300000,20667204525632326589,-21.17671641,0,0,0,0,0,0,-1207888.999
